ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,24109828,49615581,"BaSys, s.r.o.",3ks videokonferenčního zařízení  BOSE Videobar VB1 a držáky pod TV,84906,2024-03-05,2024-04-04,5137,FD2400404,
66003008,24109828,49615581,"BaSys, s.r.o.",3ks videokonferenčního zařízení  BOSE Videobar VB1 a držáky pod TV,10017,2024-03-05,2024-04-04,5139,FD2400404,
66003008,24000075,25972154,Český a moravský účetní dvůr s.r.o.,"školení - S. Loudová, Ing. Z. Lyons a Ing. A. Hanzlová",8069.49,2024-02-29,2024-04-04,5167,FD2400405,
66003008,3024034538,64942503,"OFFICEO, s.r.o.",Kancelářské potřeby,59314.20,2024-03-05,2024-04-04,5139,FD2400406,
66003008,22024,7910541,Radka Osterová,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Pardubickém kraji za 2/2024,58136,2024-02-29,2024-04-04,5169,FD2400407,
66003008,240100042,47309971,Lovosklady a.s.,Pronájem skladovacích prostor pro uložení materiálů BESIP Ústeckého kraje za 3/2024,3025.01,2024-03-01,2024-04-05,5164,FD2400408,
66003008,62401249,28168356,"NEWTON Media, a.s.",Monitoring médií 2/2024,8712,2024-03-05,2024-04-05,5169,FD2400409,
66003008,2024012025,47903783,Gordic spol. s r.o.,služby rozvoje dle katalogového listu KL03 - AP007,300564,2024-03-05,2024-04-05,6111,FD2400410,
66003008,24400129,28196449,AKR1 s.r.o.,tisky za 2/2024,40428.38,2024-03-05,2024-04-05,5171,FD2400411,
66003008,24004,27002896,"Asociace Záchranný kruh, z.s.",Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Karlovarském kraji za 2/2024,40004,2024-03-01,2024-04-05,5169,FD2400412,
66003008,2024056,311391,"CENDIS, s.p.",zajištění občerstvení na Workshop k ESA RFI dne 01.02.2024,2340,2024-02-15,2024-04-05,5175,FD2400413,
66003008,101111258,49704362,ASIANA s.r.o.,Letenky - Vojtěch Dabrowski - ZPC 54/2024,14743,2024-02-21,2024-03-28,5173,FD2400414,
66003008,1031305,49704362,ASIANA s.r.o.,Dobropis k FD 2400414 - Letenky - Vojtěch Dabrowski - ZPC 54/2024,-1613,2024-03-05,2024-04-05,5173,FD2400415,
66003008,1031305,49704362,ASIANA s.r.o.,Dobropis k FD 2400414 - Letenky - Vojtěch Dabrowski - ZPC 54/2024,0,2024-03-05,2024-04-05,5991,FD2400415,
66003008,240003,65765885,Centrum AMAVET - Junior Brno,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Jihomoravském kraji za 2/2024,85015.50,2024-03-06,2024-04-05,5169,FD2400416,
66003008,924,48920657,Rostislav Chládek,výuka ZŠ na DDH Znojmo za 2/2024,22450,2024-03-05,2024-04-05,5169,FD2400417,
66003008,2400500079,6572,Česká republika - Kancelář Poslanecké sněmovny,občerstvení pro jednání MD v Poslanecké sněmovně 2/2024,658,2024-02-29,2024-04-05,5175,FD2400418,
66003008,7302400080,47547022,CHAPS spol.s.r.o.,Poskytování služeb - zajíštění řádného provozu za 2/2024,21380.70,2024-03-05,2024-04-05,5168,FD2400419,
66003008,90112046,25145444,ICZ a.s.,Úpravy aplikace RSV - Zákonné změny II. etapa - el. podání,4216850,2024-03-06,2024-04-05,6111,FD2400420,
66003008,2410119,3533646,All Experience s.r.o.,oprava 6 kávovarů,13604,2024-03-06,2024-04-05,5171,FD2400421,
66003008,22024,1294253,Václava Ircingová,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Plzeňském kraji za 2/2024,56518,2024-03-05,2024-04-05,5169,FD2400422,
66003008,1324058713,48111198,ACTIVA spol.s.r.o.,Papírové tubusy a prodlužovací přívody,4380.20,2024-03-05,2024-04-05,5139,FD2400423,
66003008,2442031125,25656635,"Pražské vodovody a kanalizace, a.s.",Srážky 2/2024,28347,2024-02-29,2024-04-05,5151,FD2400424,
66003008,2024080,311391,"CENDIS, s.p.",provoz NKM za 2/2024,243476.20,2024-03-07,2024-04-05,5168,FD2400425,
66003008,2024081,311391,"CENDIS, s.p.",poskytování odborných poradenských a dalších služeb 2/2024,876645,2024-03-07,2024-03-18,5168,FD2400426,
66003008,2024082,311391,"CENDIS, s.p.",Údržbový materiál 2/2024,21780,2024-03-07,2024-04-05,5171,FD2400427,
66003008,24110037,25143468,"SPM - Security Paper Mill, a.s.",registrační značky - indiv.,115659.06,2024-03-07,2024-04-05,5139,FD2400428,
66003008,312410580,47115068,Česká tisková kancelář,zpravodajský servis ČTK 2/2024,15521.88,2024-03-05,2024-04-05,5169,FD2400429,
66003008,9764004525,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 2/2024,18821.55,2024-03-07,2024-04-05,5162,FD2400430,
66003008,5831240307,2819678,O2 IT Services s.r.o.,Poskytování služeb provozu infrastruktury pro informační systémy MD 2/2024,4677156.99,2024-03-05,2024-04-05,5168,FD2400431,
66003008,5831240309,2819678,O2 IT Services s.r.o.,KL090 - Služba převzetí,10489761.12,2024-03-06,2024-04-05,5168,FD2400432,
66003008,24110038,25143468,"SPM - Security Paper Mill, a.s.",registrační značky - běžné,3032308.40,2024-03-07,2024-04-05,5139,FD2400433,
66003008,4601000306,61974731,"Trade FIDES, a.s.",servisní pohotovost za 2/2024,5929,2024-03-08,2024-04-05,5169,FD2400434,
66003008,4601000307,61974731,"Trade FIDES, a.s.",telekomunikační poplatky 2/2024,15306.50,2024-03-08,2024-04-05,5162,FD2400435,
66003008,101115060,49704362,ASIANA s.r.o.,Letenky - Ondřej Rohlík - ZPC 83/2024,6169,2024-03-08,2024-04-05,5173,FD2400436,
66003008,101115065,49704362,ASIANA s.r.o.,Letenky - Jan Spousta - ZPC 81/2024,7806,2024-03-08,2024-04-05,5173,FD2400437,
66003008,101115072,49704362,ASIANA s.r.o.,Letenky - Jiří Bohm - ZPC 82/2024,14729,2024-03-08,2024-04-05,5173,FD2400438,
66003008,24010069,8814694,"Kanalizace Charvát, s.r.o.",čištění kanalizace v místnosti 129/P budovy MD,2783,2024-03-08,2024-04-05,5171,FD2400440,
66003008,2312400725,45800456,TV Nova s.r.o.,zajištění vysílání informačních spotů za 2/2024,1210000,2024-03-04,2024-04-05,5169,FD2400441,
66003008,2400460,1279,"Státní tiskárna cenin, s.p.",digitální tachografy - personalizace 2/2024,1605798.26,2024-03-08,2024-04-05,5139,FD2400442,
66003008,2400461,1279,"Státní tiskárna cenin, s.p.",digitální tachografy - infrastruktura 2/2024,484686.07,2024-03-08,2024-04-05,5168,FD2400443,
66003008,2410151,45306605,AFRY CZ s.r.o.,Licence softwaru PTV VISUM a souvisejících služeb,227524.77,2024-03-08,2024-04-12,5042,FD2400444,
66003008,20240201,17032393,Ing. Václav Florián,práce spojené s činností spisové a archivní služby a DDH 2/2024,20370,2024-03-11,2024-04-10,5169,FD2400445,
66003008,20240201,17032393,Ing. Václav Florián,práce spojené s činností spisové a archivní služby a DDH 1/2024,20370,2024-03-10,2024-04-10,5169,FD2400446,
66003008,7102400320,61459445,"ČD-Telematika, a.s.",Údržba ICT infrastruktury 2/2024,23437.70,2024-03-08,2024-04-10,5162,FD2400447,
66003008,7112400321,61459445,"ČD-Telematika, a.s.",Telefonní linka ČDT 2/2024,1149.50,2024-03-08,2024-04-10,5162,FD2400448,
66003008,90112125,25145444,ICZ a.s.,provozní podpora stávající aplikace RSV za 2/2024,2286900,2024-03-11,2024-04-10,5168,FD2400449,
66003008,2400469,1279,"Státní tiskárna cenin, s.p.",Průkaz historického vozidla,1432640,2024-03-11,2024-04-10,5139,FD2400450,
66003008,2400468,1279,"Státní tiskárna cenin, s.p.",Osvědčení o registraci vozidla,14156994.63,2024-03-11,2024-04-10,5139,FD2400451,
66003008,101115477,49704362,ASIANA s.r.o.,Letenky - Lenka Hamplová - ZPC 85/2024,10205,2024-03-11,2024-04-10,5173,FD2400452,
66003008,24110040,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,60005.11,2024-03-11,2024-04-10,5139,FD2400453,
66003008,10000050,49777548,"33. základní škola Plzeň, T. Brzkové 31, příspěvková organizace",dopravní výuka ZŠ na DDH Plzeň za 1-2/2024,19020,2024-03-05,2024-04-16,5169,FD2400454,
66003008,2024084,311391,"CENDIS, s.p.",podpora webového prostředí OCL 2/2024,3539.25,2024-03-11,2024-04-10,5168,FD2400455,
66003008,2024085,311391,"CENDIS, s.p.","Projektový dohled, technologický dohled a supervize pro implementaci Resortního mapového portálu MD Geoportál za 1/2024",136125,2024-03-11,2024-04-10,6111,FD2400456,
66003008,2024086,311391,"CENDIS, s.p.",zajištění webhostingu webových služeb za období 2/2024,5041.40,2024-03-11,2024-04-10,5168,FD2400457,
66003008,24010017,550264,Autoklub České republiky,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Hlavním městě Praze za 2/2024,42145,2024-02-29,2024-04-18,5169,FD2400458,
66003008,100240844,25051865,ZENOVA services s.r.o.,úklidové služby za 2/2024,364107.15,2024-03-11,2024-04-10,5169,FD2400459,
66003008,100240845,25051865,ZENOVA services s.r.o.,spotřební materiál za 2/2024,45028.94,2024-03-11,2024-04-10,5139,FD2400460,
66003008,100240846,25051865,ZENOVA services s.r.o.,praní prádla za 2/2024,12698.95,2024-03-11,2024-04-10,5169,FD2400461,
66003008,100240847,25051865,ZENOVA services s.r.o.,vícepráce za 2/2024,94341.84,2024-03-11,2024-04-10,5169,FD2400462,
66003008,8315019823,216224,Masarykova univerzita,zajištění odborného semináře BESIP pro pracovníky BESIP kraje Vysočina,5500,2024-03-12,2024-04-22,5164,FD2400463,
66003008,8315019823,216224,Masarykova univerzita,zajištění odborného semináře BESIP pro pracovníky BESIP kraje Vysočina,11000,2024-03-12,2024-04-22,5169,FD2400463,
66003008,5240019,1484559,"INDUS FACILITY, spol. s r. o.",ostraha objektu za 2/2024 - paušál,698720.55,2024-03-06,2024-04-11,5169,FD2400464,
66003008,3662400009,4308697,Aricoma Systems a.s.,Podpora provozu IS TP 2/2024,1210000,2024-03-11,2024-04-11,5168,FD2400465,
66003008,101115730,49704362,ASIANA s.r.o.,Letenky - Ondřej Šváb - ZPC 95/2024,16697,2024-03-12,2024-04-11,5173,FD2400466,
66003008,24000104,25972154,Český a moravský účetní dvůr s.r.o.,školení - Veronika Fonš,2689.83,2024-03-12,2024-04-11,5167,FD2400467,
66003008,24000105,25972154,Český a moravský účetní dvůr s.r.o.,školení - Veronika Fonš,6588.45,2024-03-12,2024-04-11,5167,FD2400468,
66003008,4801005724,62913671,"Up Česká republika, s. r. o.",stravenky,668000,2024-03-11,2024-03-22,5169,FD2400469,
66003008,7302400111,47547022,CHAPS spol.s.r.o.,provoz a softwarová údržba nadstavbových modelů CIS JŘ 2/2024,175450,2024-03-11,2024-04-11,5168,FD2400470,
66003008,2024090,311391,"CENDIS, s.p.",aplikace e-Testy za 2/2024 - paušál,103455,2024-03-12,2024-04-11,5168,FD2400471,
66003008,2024091,311391,"CENDIS, s.p.",údržba a podpora provozu ORP za 2/2024,218208.98,2024-03-12,2024-04-11,5168,FD2400472,
66003008,2024092,311391,"CENDIS, s.p.","aplikace e-Testy za 1/2024  - služby C,D",147468.75,2024-03-12,2024-04-11,5168,FD2400473,
66003008,2024093,311391,"CENDIS, s.p.",řízení RSV a IS TP za 2/2024,102214.75,2024-03-12,2024-04-12,5168,FD2400474,
66003008,2024094,311391,"CENDIS, s.p.",služby v oblasti správy a provozu ICT za 2/2024 back office,162624,2024-03-12,2024-03-20,5168,FD2400475,
66003008,2024095,311391,"CENDIS, s.p.",správa a provoz IS ADR za 2/2024,34122,2024-03-12,2024-04-12,5168,FD2400476,
66003008,2024096,311391,"CENDIS, s.p.","Zajištění provozu, podpory, údržby a rozvoje informačního systému Rejstřík podnikatelů v silniční dopravě za 2/2024",211750,2024-03-12,2024-04-12,5168,FD2400477,
66003008,240201,68470835,Lada Kocianová,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Královéhradeckém kraji za 2/2024,62350,2024-03-12,2024-04-18,5169,FD2400478,
66003008,5183184877,47114983,"Česká pošta, s.p.",Kvalifikované certifikáty,1980,2024-03-12,2024-03-26,5168,FD2400479,
66003008,101115974,49704362,ASIANA s.r.o.,Letenky - Tomáš Vokatý - ZPC 98/2024,13398,2024-03-13,2024-04-12,5173,FD2400480,
66003008,101115979,49704362,ASIANA s.r.o.,Letenky - Patrik Zapletal - ZPC 97/2024,8724,2024-03-13,2024-04-12,5173,FD2400481,
66003008,10911076,49704362,ASIANA s.r.o.,Ubytování - Patrik Zapletal - ZPC 97/2024,12817,2024-03-13,2024-04-12,5173,FD2400482,
66003008,4124002518,25582518,Veletrhy Brno a.s.,Zajištění expozice BESIP - Motosalon 29.2.-3.3.2024,6633.70,2024-03-13,2024-04-12,5175,FD2400483,
66003008,4124002518,25582518,Veletrhy Brno a.s.,Zajištění expozice BESIP - Motosalon 29.2.-3.3.2024,248691.30,2024-03-13,2024-04-12,5179,FD2400483,
66003008,687241001,3292908,"SUAS Commodities, s.r.o.",k FDZ 2400006 - dodávka elektřiny za 1/2024,94957.90,2024-02-14,2024-03-21,5154,FD2400484,
66003008,12024,88539041,Tomáš Kvasnička,dopravní výuka ZŠ na DDH Beroun za 1-2/2024,29450,2024-02-29,2024-04-16,5169,FD2400486,
66003008,240101056,26439395,První certifikační autorita a.s.,elektronická pečeť za 2/2024,17832.01,2024-02-29,2024-04-12,5168,FD2400487,
66003008,101116245,49704362,ASIANA s.r.o.,Letenky - Ondřej Rohlík - ZPC 101/2024,20112,2024-03-14,2024-04-12,5173,FD2400489,
66003008,202404,74272993,Mgr. Martin Šojdr,úpravy zpracovaného grafického návrhu letáku VRT Via Vindobona,14000,2024-03-06,2024-04-12,5179,FD2400490,
66003008,5118609048,47114983,"Česká pošta, s.p.",poštovní služby - balík do ruky,149,2024-03-11,2024-03-28,5161,FD2400491,
66003008,101116255,49704362,ASIANA s.r.o.,Letenky - Ivan Frasch - ZPC 102/2024,14721,2024-03-14,2024-04-12,5173,FD2400492,
66003008,101116256,49704362,ASIANA s.r.o.,Letenky - Ladislav Klimeš - ZPC 96/2024,11494,2024-03-14,2024-04-12,5173,FD2400493,
66003008,101116262,49704362,ASIANA s.r.o.,Letenky - Václav Kobera - ZPC 103/2024,5927,2024-03-14,2024-04-12,5173,FD2400494,
66003008,5118607683,47114983,"Česká pošta, s.p.",poštovní služby,28762,2024-03-08,2024-03-28,5161,FD2400495,
66003008,5118609982,47114983,"Česká pošta, s.p.",poštovní služby - balík do ruky,879,2024-03-12,2024-03-28,5161,FD2400496,
66003008,2241038,47471611,H. R. G. spol. s r.o.,zajištění tisku letáku Via Vindobona - podpora VRT,5929,2024-03-11,2024-04-12,5139,FD2400497,
66003008,10401595,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Lucie Bešková,2650.50,2024-03-14,2024-04-12,5167,FD2400498,
66003008,10400992,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Kryštof Maschke,2935.50,2024-03-14,2024-04-12,5167,FD2400499,
66003008,10400993,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Petra Kvapilová,2650.50,2024-03-14,2024-04-12,5167,FD2400500,
66003008,24000545,46974571,"Hotel International Brno, a.s.",ubytování pana ministra a jeho doprovodu 13.-14.3.2024,3640,2024-03-14,2024-04-12,5169,FD2400501,
66003008,24000545,46974571,"Hotel International Brno, a.s.",ubytování pana ministra a jeho doprovodu 13.-14.3.2024,6380,2024-03-14,2024-04-12,5173,FD2400501,
66003008,2023075,27080188,Přijímací technika s.r.o.,doplnění a úprava systému příjmu STA o restramování web streamu Senátu ČR a transmodulace do pásma C,59991.80,2024-03-14,2024-04-15,5172,FD2400502,
66003008,244028254,27830306,B2B Partner s.r.o.,sedací soupravy a konferenční stolek,45107.59,2024-03-13,2024-04-12,5137,FD2400503,
66003008,24110041,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,137391.87,2024-03-14,2024-04-12,5139,FD2400504,
66003008,41241229,27373665,OKsystem a.s.,OKbase - konzultace Moodle 11.3.2024,4840,2024-03-14,2024-04-12,5168,FD2400505,
66003008,82400146,25648071,"Internet Info, s.r.o.",CorelDRAW Graphics Suite 365 na 12 měsíců,18261,2024-03-14,2024-04-12,5042,FD2400507,
66003008,22024,75255049,Zdeněk Patík,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy ve Zlínském kraji za 2/2024,53469.44,2024-02-29,2024-04-18,5169,FD2400508,
66003008,8851104703,64949681,T-Mobile Czech Republic a.s.,AzureMonetaryCommit Consumption 2/2024,63369.32,2024-03-11,2024-04-12,5168,FD2400509,
66003008,240100143,27247881,"Aktuální paragrafy JUDr.Pavel Chládek, s.r.o.",školení - Mgr. Anna Houserová,2591,2024-03-14,2024-04-12,5167,FD2400510,
66003008,2024098,311391,"CENDIS, s.p.",služby pro aplikaci ISNP - 3C - za 11/2023,23897.50,2024-03-15,2024-04-12,5168,FD2400511,
66003008,2024099,311391,"CENDIS, s.p.",služby rutinního provozu 2/2024,1945412.32,2024-03-15,2024-04-12,5168,FD2400512,
66003008,2024100,311391,"CENDIS, s.p.",technická podpora Microsoft za 2/2024,173377.27,2024-03-15,2024-03-22,5168,FD2400513,
66003008,2024101,311391,"CENDIS, s.p.","Webeditor a spolupráce na kampaních, projektové řízení za 2/2024",55560.18,2024-03-15,2024-04-12,5168,FD2400514,
66003008,202400003,28733932,Bezpečně na silnicích o.p.s.,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Libereckém kraji za 2/2024,55669.03,2024-03-15,2024-04-18,5169,FD2400515,
66003008,202404,74705865,Charouz Miroslav Ing.,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy v Olomouckém kraji za 2/2024,93716.10,2024-03-03,2024-04-18,5169,FD2400516,
66003008,3403004,28419766,RoadMedia s.r.o.,Tisk brožury Dopravní sektorové strategie,52453.50,2024-03-15,2024-04-17,5139,FD2400517,
66003008,2024004,71807837,Libor Nekula,Tlumočení z ČJ do NJ,19161,2024-03-15,2024-04-17,5169,FD2400518,
66003008,101116997,49704362,ASIANA s.r.o.,Letenky - Patrik Zapletal - ZPC 106/2024,14713,2024-03-18,2024-04-17,5173,FD2400519,
66003008,101116999,49704362,ASIANA s.r.o.,Letenky - Ladislav Klimeš a Martin Tichý - ZPC 107-108/2024,29426,2024-03-18,2024-04-17,5173,FD2400520,
66003008,244101203,2180898,BARELOVÁ VODA s.r.o.,barelová voda,5989.50,2024-03-14,2024-04-12,5175,FD2400521,
66003008,90112196,25145444,ICZ a.s.,Rozvoj aplikace IS CRR - Zákonné změny 2023,7621185,2024-03-18,2024-04-22,6111,FD2400522,
66003008,2024002,5686741,recognity s.r.o.,odborný posudek,1512,2024-03-15,2024-04-17,5166,FD2400523,
66003008,2024005,71807837,Libor Nekula,Tlumočení z ČJ do AJ,4000,2024-03-15,2024-04-17,5169,FD2400524,
66003008,24110042,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,89388.75,2024-03-18,2024-04-17,5139,FD2400525,
66003008,5118611193,47114983,"Česká pošta, s.p.",poštovní služby - zákaznické jízdy 2/2024,4961,2024-03-13,2024-04-03,5169,FD2400526,
66003008,2024027,43937420,Miroslav Mikulík,Oprava vertikálních žaluzií - v místnosti č.9/6P,10623.80,2024-03-19,2024-04-18,5171,FD2400527,
66003008,22437620,26919541,"INFRA, s.r.o.",školení - Martina Mrózková,1350,2024-03-18,2024-04-18,5167,FD2400528,
66003008,2024026,4653602,TOP GROUND s.r.o.,oprava poškozeného zasít'ování proti ptactvu,9710,2024-03-19,2024-04-18,5171,FD2400529,
66003008,224131512,29143306,Autokomplex Menčík a.s.,výměna nefunkčních stěračů na služebním vozidle Škoda Superb 5ST 5346,2002,2024-03-18,2024-04-18,5171,FD2400530,
66003008,90112206,25145444,ICZ a.s.,Úpravy aplikace RSV - Údržbový release a zákonné zmeny (UReZZ),5276205,2024-03-19,2024-04-18,6111,FD2400531,
66003008,90112217,25145444,ICZ a.s.,"Zabezpečení provozu IS pro vedení CRŘ, 2/2024",2385575.50,2024-03-19,2024-04-18,5168,FD2400532,
66003008,90112218,25145444,ICZ a.s.,"Služby zvýšeného bezpečnostního dohledu CRŘ, 2/2024",416215.80,2024-03-19,2024-04-18,5168,FD2400533,
66003008,101117468,49704362,ASIANA s.r.o.,Letenky - Renata Slabá - ZPC 100/2024,9635,2024-03-19,2024-04-18,5173,FD2400534,
66003008,2024100277,4534794,AbecedaPC Consulting a.s.,"školení - Ing. Patrícia Trnková, Ph.D.",4646,2024-03-19,2024-04-19,5167,FD2400535,
66003008,5028832221,27082440,Alza.cz a.s.,"tablet, dotykové pero a klávesnice",34870,2024-03-15,2024-04-19,5137,FD2400536,
66003008,2024012039,47903783,Gordic spol. s r.o.,služby podpory eSSL 2/2024,212627.25,2024-03-19,2024-04-19,5168,FD2400537,
66003008,41241333,27373665,OKsystem a.s.,aplikační podpora PIS za 2/2024,36300,2024-03-14,2024-04-19,5168,FD2400538,
66003008,2024010,73808997,Jan Šmrha,Tlumočení tlumočení z ČJ do NJ dne 27.2.2024,20000,2024-03-20,2024-04-19,5169,FD2400539,
